word|variant|entry_id|source
ああっ|嗟|1565440|jmdict-eng-common
ああっ|嗟乎|1565440|jmdict-eng-common
ああっ|噫|1565440|jmdict-eng-common
ああっ|於乎|1565440|jmdict-eng-common
ああっ|於戯|1565440|jmdict-eng-common
ああゆう|ああいう|2085090|jmdict-eng-common
ああゆう|ああ言う|2085090|jmdict-eng-common
ああゆう|あーいう|2085090|jmdict-eng-common
ああゆう|あーゆー|2085090|jmdict-eng-common
ああー|あ〜|1565440|jmdict-eng-common
ああー|あ〜あ|1565440|jmdict-eng-common
ああー|あ〜っ|1565440|jmdict-eng-common
ああー|あぁ|1565440|jmdict-eng-common
ああー|ああ|1565440|jmdict-eng-common
ああー|ああぁ|1565440|jmdict-eng-common
ああー|ああっ|1565440|jmdict-eng-common
ああー|あー|1565440|jmdict-eng-common
ああー|あーっ|1565440|jmdict-eng-common
ああー|アァ|1565440|jmdict-eng-common
ああー|アア|1565440|jmdict-eng-common
ああー|アー|1565440|jmdict-eng-common
ああー|吁|1565440|jmdict-eng-common
ああー|嗚呼|1565440|jmdict-eng-common
ああー|嗟|1565440|jmdict-eng-common
ああー|嗟乎|1565440|jmdict-eng-common
ああー|噫|1565440|jmdict-eng-common
ああー|於乎|1565440|jmdict-eng-common
ああー|於戯|1565440|jmdict-eng-common
ああ言う|ああいう|2085090|jmdict-eng-common
ああ言う|ああゆう|2085090|jmdict-eng-common
ああ言う|あーいう|2085090|jmdict-eng-common
ああ言う|あーゆー|2085090|jmdict-eng-common
あい|アイ|1549400|jmdict-eng-common
あい|愛|1150410|jmdict-eng-common
あい|藍|1549400|jmdict-eng-common
あいかわらず|あい変らず|1401310|jmdict-eng-common
あいかわらず|あい変わらず|1401310|jmdict-eng-common
あいかわらず|相かわらず|1401310|jmdict-eng-common
あいかわらず|相不変|1401310|jmdict-eng-common
あいかわらず|相変らず|1401310|jmdict-eng-common
あいかわらず|相変わらず|1401310|jmdict-eng-common
あいきょう|あいぎょう|1150620|jmdict-eng-common
あいきょう|愛きょう|1150620|jmdict-eng-common
あいきょう|愛嬌|1150620|jmdict-eng-common
あいきょう|愛敬|1150620|jmdict-eng-common
あいぎょう|あいきょう|1150620|jmdict-eng-common
あいぎょう|愛きょう|1150620|jmdict-eng-common
あいぎょう|愛嬌|1150620|jmdict-eng-common
あいぎょう|愛敬|1150620|jmdict-eng-common
あいけん|愛犬|1150640|jmdict-eng-common
あいこう|愛好|1150680|jmdict-eng-common
あいこく|愛国|1150710|jmdict-eng-common
あいことば|合いことば|1586060|jmdict-eng-common
あいことば|合い言葉|1586060|jmdict-eng-common
あいことば|合い詞|1586060|jmdict-eng-common
あいことば|合言葉|1586060|jmdict-eng-common
あいご|愛護|1150670|jmdict-eng-common
あいさつ|挨拶|1151120|jmdict-eng-common
あいしゅう|哀愁|1150260|jmdict-eng-common
あいしょう|合い性|1586070|jmdict-eng-common
あいしょう|合性|1586070|jmdict-eng-common
あいしょう|愛称|1150840|jmdict-eng-common
あいしょう|相い性|1586070|jmdict-eng-common
あいしょう|相性|1586070|jmdict-eng-common
あいじょう|愛情|1150860|jmdict-eng-common
あいじん|愛人|1150870|jmdict-eng-common
あいす|愛す|2408840|jmdict-eng-common
あいする|愛する|1150450|jmdict-eng-common
あいず|合図|1284930|jmdict-eng-common
あいず|相図|1284930|jmdict-eng-common
あいずち|あいづち|1401220|jmdict-eng-common
あいずち|合づち|1401220|jmdict-eng-common
あいずち|合槌|1401220|jmdict-eng-common
あいずち|合鎚|1401220|jmdict-eng-common
あいずち|相づち|1401220|jmdict-eng-common
あいずち|相槌|1401220|jmdict-eng-common
あいずち|相鎚|1401220|jmdict-eng-common
あいそ|あいそう|1575660|jmdict-eng-common
あいそ|愛想|1575660|jmdict-eng-common
あいそう|あいそ|1575660|jmdict-eng-common
あいそう|愛想|1575660|jmdict-eng-common
あいぞう|愛憎|1575670|jmdict-eng-common
あいたい|相対|1401100|jmdict-eng-common
あいだ|あわい|1215230|jmdict-eng-common
あいだ|間|1215230|jmdict-eng-common
あいだがら|間がら|1215660|jmdict-eng-common
あいだがら|間柄|1215660|jmdict-eng-common
あいだじゅう|間じゅう|1215610|jmdict-eng-common
あいだじゅう|間中|1215610|jmdict-eng-common
あいちゃく|愛着|1575680|jmdict-eng-common
あいつ|彼奴|1483160|jmdict-eng-common
あいつぐ|相次ぐ|1400980|jmdict-eng-common
あいつぐ|相継ぐ|1400980|jmdict-eng-common
あいつら|あいつ等|1985390|jmdict-eng-common
あいつら|アイツら|1985390|jmdict-eng-common
あいつら|彼奴ら|1985390|jmdict-eng-common
あいつら|彼奴等|1985390|jmdict-eng-common
あいつ等|あいつら|1985390|jmdict-eng-common
あいつ等|アイツら|1985390|jmdict-eng-common
あいつ等|彼奴ら|1985390|jmdict-eng-common
あいつ等|彼奴等|1985390|jmdict-eng-common
あいづち|あいずち|1401220|jmdict-eng-common
あいづち|合づち|1401220|jmdict-eng-common
あいづち|合槌|1401220|jmdict-eng-common
あいづち|合鎚|1401220|jmdict-eng-common
あいづち|相づち|1401220|jmdict-eng-common
あいづち|相槌|1401220|jmdict-eng-common
あいづち|相鎚|1401220|jmdict-eng-common
あいて|相手|1401000|jmdict-eng-common
あいてかた|あいてがた|1401030|jmdict-eng-common
あいてかた|相手方|1401030|jmdict-eng-common
あいてがた|あいてかた|1401030|jmdict-eng-common
あいてがた|相手方|1401030|jmdict-eng-common
あいてどる|相手どる|1847970|jmdict-eng-common
あいてどる|相手取る|1847970|jmdict-eng-common
あいとう|哀悼|1150350|jmdict-eng-common
あいどく|愛読|1150990|jmdict-eng-common
あいにく|合憎|1379210|jmdict-eng-common
あいにく|生憎|1379210|jmdict-eng-common
あいのり|合い乗り|1586110|jmdict-eng-common
あいのり|合乗り|1586110|jmdict-eng-common
あいのり|相乗り|1586110|jmdict-eng-common
あいぼう|合棒|1401350|jmdict-eng-common
あいぼう|相棒|1401350|jmdict-eng-common
あいま|合い間|1284670|jmdict-eng-common
あいま|合間|1284670|jmdict-eng-common
あいまい|あい昧|1567920|jmdict-eng-common
あいまい|曖昧|1567920|jmdict-eng-common
あいまって|相まって|1749070|jmdict-eng-common
あいまって|相俟って|1749070|jmdict-eng-common
あいまって|相待って|1749070|jmdict-eng-common
あいよう|愛用|1151090|jmdict-eng-common
あい変らず|あいかわらず|1401310|jmdict-eng-common
あい変らず|あい変わらず|1401310|jmdict-eng-common
あい変らず|相かわらず|1401310|jmdict-eng-common
あい変らず|相不変|1401310|jmdict-eng-common
あい変らず|相変らず|1401310|jmdict-eng-common
あい変らず|相変わらず|1401310|jmdict-eng-common
あい変わらず|あいかわらず|1401310|jmdict-eng-common
あい変わらず|あい変らず|1401310|jmdict-eng-common
あい変わらず|相かわらず|1401310|jmdict-eng-common
あい変わらず|相不変|1401310|jmdict-eng-common
あい変わらず|相変らず|1401310|jmdict-eng-common
あい変わらず|相変わらず|1401310|jmdict-eng-common
あい昧|あいまい|1567920|jmdict-eng-common
あい昧|曖昧|1567920|jmdict-eng-common
あう|おう|1284430|jmdict-eng-common
あう|会う|1198180|jmdict-eng-common
あう|合う|1284430|jmdict-eng-common
あう|逢う|1198180|jmdict-eng-common
あう|遇う|1198180|jmdict-eng-common
あう|遭う|1198180|jmdict-eng-common
あえて|敢えて|1212850|jmdict-eng-common
あえて|敢て|1212850|jmdict-eng-common
あえん|亜鉛|1149590|jmdict-eng-common
あお|碧|1381380|jmdict-eng-common
あお|蒼|1381380|jmdict-eng-common
あお|青|1381380|jmdict-eng-common
あおい|碧い|1381390|jmdict-eng-common
あおい|蒼い|1381390|jmdict-eng-common
あおい|青い|1381390|jmdict-eng-common
あおいろ|せいしょく|1381590|jmdict-eng-common
あおいろ|青色|1381590|jmdict-eng-common
あおうめ|青梅|1750210|jmdict-eng-common
あおき|アオキ|1750010|jmdict-eng-common
あおき|青木|1750010|jmdict-eng-common
あおぐ|仰ぐ|1238780|jmdict-eng-common
あおぐ|扇ぐ|1609000|jmdict-eng-common
あおぐ|煽ぐ|1609000|jmdict-eng-common
あおざめる|蒼ざめる|1381420|jmdict-eng-common
あおざめる|蒼褪める|1381420|jmdict-eng-common
あおざめる|青ざめる|1381420|jmdict-eng-common
あおざめる|青褪める|1381420|jmdict-eng-common
あおじゃしん|青写真|1750060|jmdict-eng-common
あおじろい|蒼白い|1381760|jmdict-eng-common
あおじろい|青じろい|1381760|jmdict-eng-common
あおじろい|青白い|1381760|jmdict-eng-common
あおぞら|青空|1381470|jmdict-eng-common
あおたがい|青田買い|1381690|jmdict-eng-common
あおば|青葉|1628120|jmdict-eng-common
あおむけ|あお向け|1238910|jmdict-eng-common
あおむけ|仰むけ|1238910|jmdict-eng-common
あおむけ|仰向け|1238910|jmdict-eng-common
あおやぎ|あおやなぎ|1630000|jmdict-eng-common
あおやぎ|青やぎ|1630000|jmdict-eng-common
あおやぎ|青柳|1630000|jmdict-eng-common
あおやなぎ|あおやぎ|1630000|jmdict-eng-common
あおやなぎ|青やぎ|1630000|jmdict-eng-common
あおやなぎ|青柳|1630000|jmdict-eng-common
あおやま|せいざん|1749990|jmdict-eng-common
あおやま|青山|1749990|jmdict-eng-common
あおる|煽る|1391630|jmdict-eng-common
あお向け|あおむけ|1238910|jmdict-eng-common
あお向け|仰むけ|1238910|jmdict-eng-common
あお向け|仰向け|1238910|jmdict-eng-common
あか|あかがね|1582390|jmdict-eng-common
あか|どう|1582390|jmdict-eng-common
あか|垢|1277420|jmdict-eng-common
あか|朱|2013900|jmdict-eng-common
あか|紅|2013900|jmdict-eng-common
あか|緋|2013900|jmdict-eng-common
あか|赤|2013900|jmdict-eng-common
あか|赤金|1582390|jmdict-eng-common
あか|銅|1582390|jmdict-eng-common
あかい|丹い|1383240|jmdict-eng-common
あかい|朱い|1383240|jmdict-eng-common
あかい|紅い|1383240|jmdict-eng-common
あかい|緋い|1383240|jmdict-eng-common
あかい|赤い|1383240|jmdict-eng-common
あかい|赭い|1383240|jmdict-eng-common
あかいろ|せきしょく|1580940|jmdict-eng-common
あかいろ|赤色|1580940|jmdict-eng-common
あかがね|あか|1582390|jmdict-eng-common
あかがね|どう|1582390|jmdict-eng-common
あかがね|赤金|1582390|jmdict-eng-common
あかがね|銅|1582390|jmdict-eng-common
あかし|証|1351580|jmdict-eng-common
あかし|証し|1351580|jmdict-eng-common
あかしんごう|赤信号|1634690|jmdict-eng-common
あかじ|赤字|1383440|jmdict-eng-common
あかす|明かす|1532220|jmdict-eng-common
あかちゃん|赤ちゃん|1383260|jmdict-eng-common
あかつき|あかとき|1239280|jmdict-eng-common
あかつき|暁|1239280|jmdict-eng-common
あかつき|曉|1239280|jmdict-eng-common
あかとき|あかつき|1239280|jmdict-eng-common
あかとき|暁|1239280|jmdict-eng-common
あかとき|曉|1239280|jmdict-eng-common
あかはた|せっき|1621630|jmdict-eng-common
あかはた|赤旗|1621630|jmdict-eng-common
あかまつ|アカマツ|1829120|jmdict-eng-common
あかまつ|赤松|1829120|jmdict-eng-common
あかり|明かり|1586210|jmdict-eng-common
あかり|明り|1586210|jmdict-eng-common
あかり|灯|1586210|jmdict-eng-common
あかり|灯かり|1586210|jmdict-eng-common
あかり|灯り|1586210|jmdict-eng-common
あかり|灯火|1586210|jmdict-eng-common
あかるい|明い|1532350|jmdict-eng-common
あかるい|明るい|1532350|jmdict-eng-common
あかんぼ|あかんぼう|1383310|jmdict-eng-common
あかんぼ|赤んぼ|1383310|jmdict-eng-common
あかんぼ|赤んぼう|1383310|jmdict-eng-common
あかんぼ|赤ん坊|1383310|jmdict-eng-common
あかんぼう|あかんぼ|1383310|jmdict-eng-common
あかんぼう|赤んぼ|1383310|jmdict-eng-common
あかんぼう|赤んぼう|1383310|jmdict-eng-common
あかんぼう|赤ん坊|1383310|jmdict-eng-common
あがったり|上がったり|1352180|jmdict-eng-common
あがり|上がり|1352190|jmdict-eng-common
あがり|揚がり|1352190|jmdict-eng-common
あがる|アガる|1352290|jmdict-eng-common
あがる|上がる|1352290|jmdict-eng-common
あがる|上る|1352290|jmdict-eng-common
あがる|上ル|1352290|jmdict-eng-common
あがる|騰がる|1352290|jmdict-eng-common
あき|厭き|1609020|jmdict-eng-common
あき|安芸|1629210|jmdict-eng-common
あき|明き|1609010|jmdict-eng-common
あき|秋|1332650|jmdict-eng-common
あき|空き|1609010|jmdict-eng-common
あき|飽き|1609020|jmdict-eng-common
あきうど|あきびと|1580270|jmdict-eng-common
あきうど|あきゅうど|1580270|jmdict-eng-common
あきうど|あきんど|1580270|jmdict-eng-common
あきうど|しょうにん|1580270|jmdict-eng-common
あきうど|商人|1580270|jmdict-eng-common
あきかぜ|しゅうふう|1332720|jmdict-eng-common
あきかぜ|秋風|1332720|jmdict-eng-common
あきかん|あき缶|1245320|jmdict-eng-common
あきかん|空きカン|1245320|jmdict-eng-common
あきかん|空き缶|1245320|jmdict-eng-common
あきかん|空缶|1245320|jmdict-eng-common
あきぐち|秋口|1332690|jmdict-eng-common
あきす|明き巣|1586220|jmdict-eng-common
あきす|空き巣|1586220|jmdict-eng-common
あきす|空巣|1586220|jmdict-eng-common
あきち|あき地|1245340|jmdict-eng-common
あきち|明き地|1245340|jmdict-eng-common
あきち|空き地|1245340|jmdict-eng-common
あきち|空地|1245340|jmdict-eng-common
あきない|商い|1346580|jmdict-eng-common
あきばれ|しゅうせい|1586230|jmdict-eng-common
あきばれ|秋晴|1586230|jmdict-eng-common
あきばれ|秋晴れ|1586230|jmdict-eng-common
あきびと|あきうど|1580270|jmdict-eng-common
あきびと|あきゅうど|1580270|jmdict-eng-common
あきびと|あきんど|1580270|jmdict-eng-common
あきびと|しょうにん|1580270|jmdict-eng-common
あきびと|商人|1580270|jmdict-eng-common
あきや|あき家|1675850|jmdict-eng-common
あきや|あき屋|1675850|jmdict-eng-common
あきや|明き家|1675850|jmdict-eng-common
あきや|明家|1675850|jmdict-eng-common
あきや|明屋|1675850|jmdict-eng-common
あきや|空きや|1675850|jmdict-eng-common
あきや|空き家|1675850|jmdict-eng-common
あきや|空き屋|1675850|jmdict-eng-common
あきや|空家|1675850|jmdict-eng-common
あきや|空屋|1675850|jmdict-eng-common
あきゅうど|あきうど|1580270|jmdict-eng-common
あきゅうど|あきびと|1580270|jmdict-eng-common
あきゅうど|あきんど|1580270|jmdict-eng-common
あきゅうど|しょうにん|1580270|jmdict-eng-common
あきゅうど|商人|1580270|jmdict-eng-common
あきらか|明らか|1532310|jmdict-eng-common
あきらめる|諦める|1436730|jmdict-eng-common
あきる|倦きる|1586250|jmdict-eng-common
あきる|厭きる|1586250|jmdict-eng-common
あきる|飽きる|1586250|jmdict-eng-common
あきれる|呆れる|1515580|jmdict-eng-common
あきれる|惘れる|1515580|jmdict-eng-common
あきんど|あきうど|1580270|jmdict-eng-common
あきんど|あきびと|1580270|jmdict-eng-common
あきんど|あきゅうど|1580270|jmdict-eng-common
あきんど|しょうにん|1580270|jmdict-eng-common
あきんど|商人|1580270|jmdict-eng-common
あき地|あきち|1245340|jmdict-eng-common
あき地|明き地|1245340|jmdict-eng-common
あき地|空き地|1245340|jmdict-eng-common
あき地|空地|1245340|jmdict-eng-common
あき家|あきや|1675850|jmdict-eng-common
あき家|あき屋|1675850|jmdict-eng-common
あき家|明き家|1675850|jmdict-eng-common
あき家|明家|1675850|jmdict-eng-common
あき家|明屋|1675850|jmdict-eng-common
あき家|空きや|1675850|jmdict-eng-common
あき家|空き家|1675850|jmdict-eng-common
あき家|空き屋|1675850|jmdict-eng-common
あき家|空家|1675850|jmdict-eng-common
あき家|空屋|1675850|jmdict-eng-common
あき屋|あきや|1675850|jmdict-eng-common
あき屋|あき家|1675850|jmdict-eng-common
あき屋|明き家|1675850|jmdict-eng-common
あき屋|明家|1675850|jmdict-eng-common
あき屋|明屋|1675850|jmdict-eng-common
あき屋|空きや|1675850|jmdict-eng-common
あき屋|空き家|1675850|jmdict-eng-common
あき屋|空き屋|1675850|jmdict-eng-common
あき屋|空家|1675850|jmdict-eng-common
あき屋|空屋|1675850|jmdict-eng-common
あき缶|あきかん|1245320|jmdict-eng-common
あき缶|空きカン|1245320|jmdict-eng-common
あき缶|空き缶|1245320|jmdict-eng-common
あき缶|空缶|1245320|jmdict-eng-common
あく|悪|1151230|jmdict-eng-common
あく|惡|1151230|jmdict-eng-common
あく|明く|1586270|jmdict-eng-common
あく|空く|1586270|jmdict-eng-common
あく|開く|1586270|jmdict-eng-common
あくい|悪意|1151390|jmdict-eng-common
あくえいきょう|悪影響|1151440|jmdict-eng-common
あくしつ|悪質|1151820|jmdict-eng-common
あくしゅ|握手|1152730|jmdict-eng-common
あくしゅう|悪臭|1151900|jmdict-eng-common
あくじ|悪事|1151800|jmdict-eng-common
あくじゅんかん|悪循環|1151910|jmdict-eng-common
あくじょ|悪女|1151940|jmdict-eng-common
あくせい|悪性|1152070|jmdict-eng-common
あくてんこう|悪天候|1152280|jmdict-eng-common
あくと|かかと|1573310|jmdict-eng-common
あくと|きびす|1573310|jmdict-eng-common
あくと|くびす|1573310|jmdict-eng-common
あくと|踵|1573310|jmdict-eng-common
あくとく|悪徳|1152350|jmdict-eng-common
あくにん|悪人|1152020|jmdict-eng-common
あくび|アクビ|1254010|jmdict-eng-common
あくび|欠|1254010|jmdict-eng-common
あくび|欠伸|1254010|jmdict-eng-common
あくま|悪魔|1152510|jmdict-eng-common
あくまでも|飽くまでも|1747960|jmdict-eng-common
あくまでも|飽く迄も|1747960|jmdict-eng-common
あくむ|悪夢|1152530|jmdict-eng-common
あくやく|悪役|1152540|jmdict-eng-common
あくよう|悪用|1152570|jmdict-eng-common
あくりょく|握力|1152750|jmdict-eng-common
あくる|明くる|1532250|jmdict-eng-common
あくる|翌る|1532250|jmdict-eng-common
あくるひ|あくる日|1532260|jmdict-eng-common
あくるひ|明くる日|1532260|jmdict-eng-common
あくるひ|翌る日|1532260|jmdict-eng-common
