4513;ⓐ「これは何ですか。」<br>ⓑ「本です。」
4514;ⓐ「これ、プレゼントです。」<br>ⓑ「わあ、ありがとうございます。」
4515;ⓐ「ご両親はどちらにいらっしゃいますか。」<br>ⓑ「トルコにいます。」
4516;ⓐ「ご注文は？」<br>ⓑ「サンドイッチをお願いします。」
4517;ⓐ「サッカーと野球とどちらが好きですか。」<br>ⓑ「サッカーの方が好きです。」
4518;ⓐ「サッカーと野球とどっちが好き？」<br>ⓑ「サッカーの方が好き」
4526;ⓐ「デパートはどの建物ですか。」<br>ⓑ「あの建物です。」
4529;ⓐ「どちらが勝つでしょうか。」<br>ⓑ「さあ…わかりません。」
4530;ⓐ「トムさんですか。」<br>ⓑ「はい。」
4531;ⓐ「どんな所に住みたいですか。」<br>ⓑ「便利な所に住みたいです。」
4532;ⓐ「パソコンが何台ありますか。」<br>ⓑ「２台あります。」
4533;ⓐ「ピアノを弾いてもいいですか。」<br>ⓑ「はい、どうぞ。」
4535;ⓐ「ホアンさんのへやは何階ですか。」<br>ⓑ「２階です。」
4536;ⓐ「ホアンさんは何歳ですか。」<br>ⓑ「２１歳です。」
4537;ⓐ「もしもし、山田さんですか。」<br>ⓑ「はい、そうです。」
4539;ⓐ「レストランで何を食べましたか。」<br>ⓑ「パスタを食べました。」
4540;ⓐ「一人で大丈夫ですか。」<br>ⓑ「はい。」
4542;ⓐ「今、何時ですか。」<br>ⓑ「２時半です。」
4544;ⓐ「今日は何日ですか。」<br>ⓑ「５日です。」
4546;ⓐ「今日は駄目ですか。」<br>ⓑ「はい。今日はちょっと。」
4547;ⓐ「今朝、５時に起きました。」<br>ⓑ「早いですね。」
4548;ⓐ「仕事はどうですか。」<br>ⓑ「そうですね。忙しいですが、面白いです。」
4549;ⓐ「他にご注文は？」<br>ⓑ「コーヒーをお願いします。」
4550;ⓐ「何を飲む？」<br>ⓑ「僕はジュース。」
4551;ⓐ「何人ですか。」<br>ⓑ「３人です。」
4552;ⓐ「何時ですか。」<br>ⓑ「３時です。」
4553;ⓐ「何時何分ですか。」<br>ⓑ「６時２０分です。」
4554;ⓐ「何月ですか。」<br>ⓑ「５月です。」
4556;ⓐ「先生の鞄はどれですか。」<br>ⓑ「あれです」
4557;ⓐ「分かりましたか。」<br>ⓑ「いいえ。全然わかりませんでした。」
4558;ⓐ「危ないです。気をつけてください。」<br>ⓑ「はい。」
4567;ⓐ「土曜日のお花見に行きますか。」<br>ⓑ「はい、もちろんです。」
4569;ⓐ「失礼ですが、お名前は？」<br>ⓑ「山田です。」
4571;ⓐ「山田さんですか。」<br>ⓑ「いいえ。」
4572;ⓐ「山田さんですか。」<br>ⓑ「いいえ、違います。田中です。」
4573;ⓐ「山田さんですか。」<br>ⓑ「ええ、そうです。」
4574;ⓐ「山田さんですか。」<br>ⓑ「はい。」
4575;ⓐ「山田さんですか。」<br>ⓑ「はい、そうです。」
4576;ⓐ「山田さんの傘はどれですか。」<br>ⓑ「これです。」
4577;ⓐ「弟さんはおいくつですか。」<br>ⓑ「１５歳です。」
4578;ⓐ「新幹線は何番線ですか。」<br>ⓑ「１４番線です。」
4580;ⓐ「日本の食べ物はどうですか。」<br>ⓑ「美味しいです。」
4581;ⓐ「日本語が上手ですね。」<br>ⓑ「いいえ、まだまだです。」
4583;ⓐ「明日は何曜日ですか。」<br>ⓑ「火曜日です。」
4584;ⓐ「明日、映画を見ませんか。」<br>ⓑ「残念ですが、明日はちょっと。」
4586;ⓐ「朝、何か食べましたか。」<br>ⓑ「いいえ、何も食べませんでした。」
4587;ⓐ「東京から大阪まで２時間半です。」<br>ⓑ「早いですね。」
4588;ⓐ「林檎をいくつ買いましたか。」<br>ⓑ「五つ買いました。」
4589;ⓐ「林檎を五つください。」<br>ⓑ「はい。全部で５００円です。」
4590;ⓐ「毎日、何時間働きますか。」<br>ⓑ「８時間働きます。」
4591;ⓐ「毎日忙しいですか。」<br>ⓑ「そんなに忙しくないです。」
4592;ⓐ「毎日、残業します。」<br>ⓑ「大変ですね。」
4593;ⓐ「毎晩、１時頃寝ます。<br>ⓑ「遅いですね。」
4598;ⓐ「消しゴムが何個ありますか。」<br>ⓑ「１０個です。」
4602;ⓐ「疲れましたね。少し休みましょう。」<br>ⓑ「はい。」
4603;ⓐ「皆さん、今日はロボットについて話します。このロボとは色々なことが出来ます。」<br>ⓑ「へえ、それは凄いですね。」
4609;ⓐ「空港までどうやって行きますか。」<br>ⓑ「新宿からバスで行きます。」
4610;ⓐ「美味しい料理ですね。全部自分で作りましたか。」<br>ⓑ「はい。」
4611;ⓐ「良かったら一緒に広島へ行きませんか。」<br>ⓑ「はい、是非。」
4612;ⓐ「茶道は易しいですか。」<br>ⓑ「いいえ。難しいです。」
4613;ⓐ「誕生日はいつですか。」<br>ⓑ「５月５日です。」
4614;ⓐ「車で駅まで送りましょうか。」<br>ⓑ「ありがとうございます。」
4616;ⓐ「野菜の売り場はどこですか。」<br>ⓑ「あそこです。」
4617;ⓐ「銀行はどこですか。」<br>ⓑ「郵便局の隣です。」
4618;ⓐ「銀行へ行きたいです。いくつ目の交差点ですか。」<br>ⓑ「３つ目ですよ。」
4619;ⓐ「鞄を持ちましょうか。」<br><br>ⓑ「はい、ありがとうございます。」
4621;ⓐ「飲み物は何がいいですか。」<br>ⓑ「コーヒーをお願いします。」
4853;あそこが広い。
4899;あそこの公園へ行く。
4904;あそこの店。
4917;あそこは静か。
4920;あそこも寒い。
4921;あそこも楽しい。
4923;あそこも綺麗ですか。
4965;あと３０分ぐらいで行きます。
5016;あなたがいるでしょう。
5057;あなたです。
5150;あなたの名前は？
5268;あなたはジムです。
5557;あなたもトムです。
5611;あのカフェに猫や犬がいる。
5625;あのスポーツが好き。
5657;あのラーメン屋は美味しいです。
5706;あの人はいい人です。
5725;あの人はトムです。
5741;あの人は悪い人です。
5915;あの店でもいい。
5931;あの店は、静かではない．
5946;「あの方はどなたですか。」
5947;「あの方は大学のスミス先生です。」
5977;あの本ですか。
5979;あの本をまだ借りています。
5999;あの犬は、あの人のです。
6031;あの綺麗な人は、田中さん。
6038;あの薬を飲む。
6079;アパートの２階に住んでいます。
6140;アメリカから来ました。
6153;アメリカでホームステイしました。
6193;アメリカの高校で勉強します。
6199;アメリカへ二週間行きました。
6201;アメリカへ留学します。
6266;アリさんは小学校の先生です。
6351;あれはパソコンです。
6361;あれは、手紙。
6363;あれは、新しい。
6367;あれは、朝ごはん。
6372;あれは椅子です。
6386;あれは、電車です。
6442;いい？
6454;いいえ、けっこうです。
6484;「いいえ、まだです。」
6524;「いいえ、知りません。」
6529;「いいえ、結構です。」
6551;いいでしょう。
6553;いいですね。
6577;いいのですか。
6589;いい人がいます。
6622;いい質問がありますか。
6663;イギリスまでエアメールでお願いします。
6743;いつか社長になりたいです。
6791;いつもパスポートを持っています。
6813;いつも飛行機で大阪へ行きます。
6844;「いま、レポートを書いています。あとで行きます。」
6928;インターネットで日本の事を調べました。
6932;インターネットで電話番号を調べます。
7051;うちに猫がいます。
7238;エアコンが故障しました。
7243;エアコンを修理してください。
7244;エアコンを点けます。
7312;エジプトで日本語を勉強しました。
7319;エスカレーターで５階に行きます。
7377;エレベーターに乗りましょう。
7380;エレベータがあります。
7530;おつりは８５０円です。
7691;お元気ですか？
7702;「お出かけですか。」
7856;(お)弁当を全部食べました。
7933;お母さんです。
7958;お母さんは晩ごはんをもう作りました。
7962;お母さんも元気です。
7973;お気をつけて。
8009;お父さんに鍵をもらわなくてはならない。
8041;お砂糖がある。
8071;お腹がいっぱいです。
8084;お腹が空きましたね。何か食べませんか。
8109;「お茶でも飲みませんか。」
8127;お菓子だから、甘い。
8181;お金があるけど、買いません。
8182;お金がある人。
8186;お金がたりません。
8214;お金を借りる。
8216;お金を払います。
8224;お金を貸してください。
8248;お風呂に入ってから、寝るつもりだった。
8251;お風呂に入ります。
8252;お風呂に入るのは７時にする。
8253;お風呂に入るまで、ゆっくりしたい。
8363;カタカナを覚えるまで、私は寝ない。
8367;かっこいいシャツですね。素敵です。
8379;カップにお湯を入れます。
8437;カバンは汚い。
8484;カラオケが好きです。
8534;カレンダーは必要です。
8588;きっと雪が降るでしょう。
8707;くうこうは成田にあります。
8760;クラスに留学生がいます。
8769;クラスの皆でカラオケに行きました。
8810;クリスマスにパーティーおします。
8878;ケーキは全部食べるつもりですよ。
8885;ケーキを食べたのは、私じゃありませんでした。
8898;ゲームのソフトを　買いました。
8953;コートを脱ぎます。
8970;コーヒーと牛乳。
8973;コーヒーにミルクを入れます。
8996;コーヒーやジュースを買ってください。
9103;ここがいいだろう。
9105;ここがいいです。
9108;ここかそこ。
9163;ここでサッカーをしたことがありますか。
9164;ここでサッカーをしないでください。
9171;ここでタバコを吸わないでください。
9200;ここで曲がります。
9208;こことそこも明るい。
9217;ここにする。
9246;ここに住所を書いてください。
9282;ここに荷物を置いてください。
9307;ここのレストランかあそこのレストランでいい。
9314;ここの店は美味しいですか。
9323;ここの食べ物は不味いです。
9327;ここはいいのですか。
9336;ここはゴミが多すぎる。
9343;ここはどこ？
9355;ここは、レストランです。
9361;ここは交通が不便です。
9377;ここは、台所。
9383;ここは、外です。
9389;ここは家賃が高いです。
9418;ここは、私のおばあちゃんの家だ。
9443;ここもいい。
9487;こちらにATMがあります。
9507;「こちらはアリさんです。」
9592;このアパートは駅から遠いです。不便です。
9651;このカバンが好きだけれども、高いのです。
9652;このかばんにします。
9654;このカバンはけっこう高いです。
9655;このカバンはどこで買ったの？
9669;このカメラは高いですね。
9707;このケーキは大きいです。
9708;このケーキは甘いですね。
9709;このケーキは美味しいから、食べています。
9823;このセールは金曜日までです。
9913;このはさみを使ってください。
9932;「このパソコンはいくらですか。」
10114;このレストランにします。
10130;このロボットは言葉が分かります。そして、ダンスも出来ます。
10207;この仕事をするのは私だ。
10286;この公園はけっこう広いです。
10302;この写真は私のです。
10320;この動物は、猫です。
10533;この学校は綺麗です。
10597;この川で泳がないでください。
10811;この時計は、高いですか。
10835;この服かあの服を着ます。
10848;この服は、友達から借りた。
10863;この本がいいです。
10951;この橋は綺麗でしょう。
10952;この橋を渡ります。
11020;この漢字を勉強してもいい？
11043;この犬は私の犬です。
11097;この町は若い人が多いです。
11107;この番号は、長い。
11170;この絵に触らないでください。
11179;この絵は、綺麗じゃありません。
11180;この絵は緑色や赤色が多い。
11222;この荷物は軽いですね。
11223;この荷物は重いですね。
11328;この赤い上着にする。
11428;この道を真っ直ぐ行ってください。
11429;この道を知っています。
11538;この靴はお母さんからです。
11556;この音楽にする。
11572;この食べ物を食べる。
11578;この飲み物は何ですか？
11616;ごみの日は木曜日です。
11689;これがいいですか。
11691;これがいいのですか。
11721;「これから考えます。」
11807;これはあなたの本でしょう。
11808;これはあなたの本ですか。
11812;これはアパートの鍵です。
11816;これはいいですか。
11818;これはいい本です。
11820;これは、いい車でしょう。
11822;これはいい音だ。
11830;これはお母さんの部屋です。
11831;これはお父さんの時計だ。
11859;「これはちょっと高いですね。」
11880;これはベトナムの食べ物です。
11883;これはペンです。
11884;これはペンですか。
11891;これは、ユウキさんのお母さんですか。
11892;これはよくないですか。
11907;これは、丸いです。
11918;これは会議の資料です。
11919;これは何？
11925;これは、便利です。
11929;これは兄のギターです。
11930;これは兄のパソコンです。
11940;これは、半分だろう。
11943;これは、右だろう？
11958;これは家族の写真です。
11960;これは寿司です。
11963;これは役に立ちます。
11966;これは、必要ですか。
11982;これは日本の工場で作りました。
11986;これは日本料理です。
11991;これは日本語の本です。
11998;これは本ですか。
12020;これは、水だろう。
12022;これは、海です。
12028;これは父のかめらです。
12029;これは、犬です。
12033;これは生徒のノートです。
12043;これは私のペンかあなたのペンですか。
12046;これは、私の兄だ。
12055;これは私の猫です。
12070;これは、美味しいだろう。
12077;これは車の雑誌です。
12099;これもあなたの本ですか。
12101;これもいい本です。
12103;これも便利だ。
12104;これも古い。
12105;これも安いでしょう。
12106;これも寿司です。
12107;これも必要です。
12109;これも生徒のノートです。
12110;これも私のペンです。
12151;これをください。
12163;これを左に回すと、お湯が出ます。
12164;これを引くと、水が出ます。
12215;コンサートに行きました。
12218;コンサートのチケットを買います。
12223;コンサートは７時に終わります。
12315;コンビニでお弁当を買います。
12316;コンビニでお握りを売っています。
12317;コンビニでお水やおかしを買った。
12318;コンビニでコピーします。
12319;コンビニでチケットの予約が出来ます。
12324;コンビニで新聞を買います。
12467;さくらです。
12486;サッカーだけが好き。
12492;サッカーの試合があります。
12502;サッカーやテニスをするのが好き。
12503;サッカーをしたいです。
12507;サッカーをします。
12858;ジャズのCDをよく聞きます。
12865;「じゃ、それをください。」
12899;シャワーを浴びます。
12915;ジュースやアイスクリームを買います。
12942;ジョギングは体にいいです。
13034;ジョンさんはかっこいいです。
13211;スーパーが近いです。便利です。
13220;スーパーで肉お　買います。
13221;スーパーで買い物をします。
13256;スイッチはドアの右です。
13257;スイッチを押すと、動きます。
13431;スプーンでカレーライスを食べます。
13454;スポーツが上手になるつもりだった。
13455;スポーツが好きです。
13462;スポーツはあまり好きじゃありません。
13464;スポーツをしたから、暑いです。
13466;スポーツをする。
13473;スポーツを見る。
13489;スマホで写真を撮ります。
13496;スミスさんのおばあさんは元気です。
13497;「スミスさんはどんな人ですか。」
13498;スミスさんは大学の先生です。
13499;スミスさんは絵が上手です。
13500;スミスさんは親切です。
13518;すみませんが、この本はどこにありますか。
13519;すみませんが、この漢字の意味は何ですか。
13567;「すみません。今日はちょっと。」
13568;すみません。今日は用事があります。
13607;すみません。銀座までいくらですか。
13851;そうですよ。
13906;そこがいい。
13920;そこでもいい。
13927;そこで寝る。
13933;そことあそこ。
13969;そこのレストランは美味しいです。
13978;そこは、トイレです。
13988;そこは、教室。
13996;そこも風が強い。
14194;そのケーキは、もう食べた。
14442;その人は私の弟。
14459;その仕事は難しい。
14538;その動物は、牛じゃなかった。
14539;その動物は猿です。
14541;その動物は、魚ではないだろう。
14819;その店は高いけど、美味しいでしょう。
14875;その授業は楽しい。
14927;その映画は長いだけ。
14928;その映画を見る。
14943;その時計は高いでしょう。
14951;その本がいい。
14952;その本ですか。
14976;その果物はバナナです。
15227;その赤いTシャツが好きだけど、青いTシャツを買う。
15352;それがいいです。
15391;それぐらいでいいです。
15400;それだけです。
15504;それは、ギターです。
15505;それはけっこう面白いですね。
15506;それはけっこう高いだろう。
15544;それはもうよくない。
15550;それは中国の本です。
15598;それは新幹線じゃなかった。
15603;それは、昨日でした。
15609;それは本です。
15631;それは、砂糖じゃないでしょう。
15818;ダイエットおしています。
15838;タイで像を見ました。
15842;ダイニングキッチンにテーブルがあります。
15917;たくさん休みがある５月が好き。
15918;たくさん勉強をした生徒。
15926;タクシーでいいですか。
15933;タクシーに乗りましょう。
16018;たぶん、そこ。
16089;ダンスが出来ます。
16162;チャンスがあったら、北海道へ行きたいです。
16419;ディズニーランドは千葉県にあります。
16465;ですから、今日はどこにも行きません。
16497;テストは、よくなかった。
16501;テストは月曜日にするって先生が言った。
16503;テストは、金曜日じゃない。
16530;テニスは楽しいです。
16565;「では、こちらはいかがですか。６万円です。」
16772;テレビを全然見ません。
16783;テレビを見る。
16880;ドアを閉めます。
16881;ドアを閉める。
16884;ドアを開けないでください。
17010;どうぞ座ってください。
17063;どこがいい？
17081;どこでサッカーをしたの？
17102;どこに行きますか。
17107;どこに食べに行きましたか。
17117;どこまで行く？
17141;どちらも好きです。
17208;どの本ですか。
17264;トムさんは中学校の先生です。
17278;トムとジェリー。
17280;トムとスティーブが公園でサッカーをしている。
17305;トムに言ったけれども、トムは忘れました。
17351;トムはどこに行った？
17391;トムは先生です。
17433;トムは時計をする。
17537;トヨタは日本の会社です。
17538;トヨタは自動車の会社です。
17588;どれが好きですか。
17858;ニョクマムは醤油のコーナーにあります。
17941;ノートも必要。
17996;パーティーの前に買い物をします。
18006;パーティーをする。
18010;パーティは賑やかでした。
18065;バイクで会社へ来ました。
18129;ハインさんは優しいです。
18130;ハインさんは綺麗な人です。
18131;ハインさんは髪が長いです。
18217;はさみで紙を切ります。
18257;バスだけで行く。
18266;バスで　名古屋に行きました。
18267;バスで学校へ行きます。
18269;バスで帰る。
18323;バスや電車で行く。
18331;バス乗り場はどこですか。
18347;パソコンのカタログを見ます。
18365;バターを食べる。
18531;パンダの絵を書きました。
18574;パンやでパンを　買います。
18579;パンを沢山食べました。
18644;ピアノを弾きます。
18652;ヒエンさんはベトナムの留学生です。
18653;ヒエンさんは日本語学校の学生です。
18749;ひらがなか漢字で書く。
18752;ひらがなやカタカナや漢字があります。
18789;プールでけっこう泳いだ。
18891;ブラジルが勝ちました。
18939;フランスの映画を見ました。
18944;フランスへ出張します。
19072;ベッドがある部屋。
19135;ペンです。
19185;ホアンさんに住所を聞きます。
19186;ホアンさんはハンサムです。
19187;ホアンさんは寮に住んでいます。
19188;ホアンさんは山田さんより背が高いです。
19189;ホアンさんは背が高いです。
19284;ポップスが好きです。
19304;ホテルに電話おかけます。
19328;ホテルはサービスがいいです。
19333;ホテルを予約します。
19470;まずキャッシュカードお　入れてください。　<br>次に暗証番号を押してください。　<br>それから金額を押してください。　<br>確認ボタンを押してください。　<br>ここからお金が出ます。
19572;「また今度お願いします。」
19574;まだ仕事がある。
19599;まだ寒い。
19608;また後で電話を掛けます。
19612;まだ、手を洗っています。
19646;まだ足が痛い。
19652;まだ雨が降っているの？
19729;マリアさんはダンスが上手です。
19977;メールを送ります。
20060;もうコーヒーを作りました。
20066;もうしました。
20076;「もうすぐパーティーが始まりますよ。」
20100;もうその本を読んだ。
20135;もう一度お願いします。
20147;もう一度言います。
20153;「もう一杯いかがですか。」
20161;もう写真撮った。
20168;もう始まった。
20171;もう学校に行きましたか。
20176;「もう将来の事を考えましたか。」
20181;もう少しゆっくり話してください。
20197;もう帰った。
20312;もし故障したら、修理します。
20377;もっと文法を勉強しなくちゃいけない。
20565;ゆっくり言ってください。
20614;よく公園を散歩します。
20615;よく分かりました。
20724;ラジオの音が小さいです。
20747;ララちゃんは可愛いです。
20748;ララちゃんは家の前に立っています。
20749;ララちゃんは目が大きいです。
20750;ララちゃんは髪が短いです。
20825;りんごじゃなかった。
20902;レストランから帰った。
20905;レストランでお母さんとご飯を食べる。
20907;レストランです。
20913;レストランに入ります。
20947;レポートは明日までに書きます。
21003;ロックはあまり聞きません。
21019;ロビーに電話があります。
21066;ワインはいかがですか。
21079;「わかりました。すぐ行きます。」
21240;一人だけです。
21254;一人で病院へ行きます。
21257;一人にしないでください。
21297;一回だけ飛行機に乗ったことがあります。
21318;一度も京都へ行ったことがありません。
21323;一度、花見をしたことがあります。
21336;一日ぐらいでもいいです。
21337;一日に３回薬を飲んでください。
21358;一昨日まで、お金があった。
21445;一緒にカラオケに行きませんか。
21462;一緒に文法を勉強しませんか。
21466;一緒に洗い物しませんか。
21674;上着をきます。
21680;上野動物園にパンダがいました。
21769;世界の地図はありますか。
21863;中国にディズニーランドがあります。
21865;中国に大きい工場があります。
21875;中国の本を読みました。
22075;事務所は台湾にあります。
22131;二人がいます。
22216;二時に家に帰る。
22343;京都で神社へ行きました。
22357;京都へようこそ。
22361;京都や東京や大阪に行きました。
22362;京都を案内します。
22366;京都駅で地下鉄に乗ります。
22525;今から、掃除してください。
22652;今三時です。
22670;今、午前ではありません。
22728;今夜は、忙しいだろう。
22762;今年、イギリスへ留学します。
22918;今日か明日。
22973;今日の夜。
22980;今日の天気はどうですか。
22998;今日の晩ごはんは何にする？
23041;今日はありがとうございました。
23062;今日はけっこう寒かった。
23147;今日は一月二十日なので、彼の誕生日です。
23176;今日は先生が休みなので、授業がなくなった。
23230;今日は宿題があります。
23292;今日は月曜日です。
23312;今日は残業します。
23336;今日は用事があります。
23367;今日は都合がいいです。
23382;今日は、雨だろう。
23383;今日は雨でしょう。
23384;今日は雨です。
23417;今日、会議があります。
23476;今日、雨が降ります。
23492;今晩、ホテルに泊まります。
23519;今月の終わりに国へ帰ります。
23544;「今朝、５時に起きました。眠いです。」
23580;今朝、友達に電話をかけました。
23667;仕事がある人。
23677;仕事から、帰る。
23813;休みに旅行をします。
23820;休みの日に本を読みます。
23830;休みは土曜日と日曜日です。
23887;会社に電話を掛けます。
23925;会社は９時から５時までです。
23926;会社はあのビルです。
23932;会社へ傘を持っていきます。
24001;会議室に電話がありません。
24050;体が、大きい。
24059;体の調子が良くないです。
24099;何がいい？
24196;何でもいいです。
24218;何にする？
24228;「何メートルぐらい歩きますか。」
24244;何をしている？
24248;何をしますか。
24267;何を食べますか。
24294;何回も北海道へ行きました。
24306;「何時からですか」って聞いた。
24307;何時ぐらいに来ますか。
24419;例を見てください。
24429;便利だった。
24465;信号を左に曲がります。
24554;健康に気をつけています。
24857;兄がいます。
24873;兄の妻は日本人です。
24899;兄は大学院の学生です。
24914;兄は独身です。
24976;先月まで、仕事をした。
24999;先生が内へ来ます。
25018;先生じゃない。
25024;先生と日本語で話します。
25035;先生に友達を紹介します。
25038;先生に年賀状を出します。
25049;先生に質問します。
25055;先生の傘です。
25079;先生はゆっくり話します。
25094;先生は教室にいます。
25144;先週は、私の誕生日だった。
25160;先週末、私は暇じゃなかった。
25318;公園で花見をします。
25344;公園は広い。
25410;円をドルに換えます。
25435;写真があるアルバム。
25437;写真じゃなかった。
25460;冬だから、寒いんです。
25463;冬になりました。寒くなりました。
25504;冷たいジュースが飲みたいです。
25510;冷たい水が飲みたいです。
25531;冷蔵庫がある台所。
25539;冷蔵庫にケーキがまだあります。
25652;切手を買います。
25654;切手を集めています。
25676;初めてでしょう。
25687;初めて桜を見ました。
25703;「初めまして、アリです。これからお世話になります。」
25724;別々にお願いします。
25926;北海道でスキーをします。
25951;医者「インフルエンザです。お風呂に入らないでください。」
25956;医者「どうしましたか。」
25974;医者「風邪ですね。」
26049;午前１時です。
26071;午後1時まで、暇です。
26073;午後７時です。
26213;去年の初めに日本へ来ました。
26240;去年、日本へ来ました。
26251;去年、高校を出ました。
26262;友だちとパーティーをします。
26294;友達がお土産をくれました。
26307;友達が国へ帰りました。寂しいです。
26332;友達だけ来ます。
26333;友達です。
26341;友達とレストランに行きました。
26347;友達と晩御飯を食べました。
26350;友達と横浜へ行きます。
26352;友達と約束があります。
26363;友達にお金を借ります。
26366;友達にプレゼントをあげます。
26379;友達に子供が生まれました。
26398;友達の家から、買い物に行く。
26399;友達の家にいる。
26401;友達の家へ行きます。
26414;友達はみんな親切です。
26460;受付で聞いてください。
26640;同じだ。
26728;君は、テレビをけっこう見るでしょう。
26729;君はどこに行くんですか。
26735;君は文法を勉強します。
26738;君も、忙しい。
26739;君を愛するのは、私だ。
26773;和室も暗いです。
26820;問題を読んでください。
26828;喉が渇きましたね。何か飲みませんか。
26854;喫茶店があります。
26857;喫茶店でサンドイッチを食べました。
26858;喫茶店で雑誌を読みました。
26867;嘘じゃありません。本当です。
26928;図書館で勉強しましょうか。
26934;図書館で本を借ります。
26935;図書館で本を読みます。
26941;図書館に本を返します。
26950;図書館は家から遠いです。
27035;土曜日なので、旅行に行きたい。
27036;土曜日にアルバイトをします。
27044;土曜日に学校でスピーチをしました。
27102;地球の事を研究しています。
27240;夏が一番好きです。
27251;夏に花火を見ました。
27278;夏休みでもいいですから、します。
27411;外国に手紙を出します。
27415;外国人がいます。
27483;夜、ラジオのニュースを聞きます。
27504;夜、本を読みます。
27524;大きいサイスがありません。
27533;大きい夢があります。
27540;大きい犬がいます。
27604;大丈夫です。
27616;大人になってから、結婚しましょう。
27628;大体分かりました。
27632;大使館でビザをもらいます。
27633;大使館は東京にあります。
27671;大変だ。
27686;大好きです。
27703;大学で経済を勉強しています。
27708;大学に入ります。
27729;大学は駅から近いです。
27731;大学までどのくらいかかりますか。
27771;大抵バスで帰ります。
27858;天気がいいです。
27866;天気が悪いです。
28129;好きだ。
28133;好きなスポーツは、サッカーではありません。
28182;妹はパンだけ食べます。
28189;妹は体が弱いです。
28264;姉の夫は会社員です。
28482;子供と動物園へ行きました。
28569;子供を動物園へ連れて行きました。
28627;学校から、パーティに行く。
28637;学校でシーディーを聞きます。
28645;学校でレポートを書きました。
28652;学校で昼御飯を食べます。
28668;学校に行く。
28690;学校は８時からです。
28698;学校は　日本にあります。
28704;学校へ傘を持ってきました。
28708;学校へ行きます。
28716;学生がいるから、学校があるだろう。
28718;学生だ。
28762;安いカメラが買いたいです。
28857;客「いくらですか。」<br>店員「３５００円でございます。」
28877;宮崎駿さんは有名です。
28881;家がある人。
28898;家だ。
28899;家でゲームをしたり、食べたりした。
28900;家でシーディーを聞きます。
28907;家にテレビはありません。
28961;家の鍵をなくしました。
28968;家へ帰ります。
28969;家へ帰る。
28975;家を出ます。
29033;家族にお土産を買いました。
29035;家族に荷物を送ります。
29042;家族は７人です。
29043;家族はタイに住んでいます。
29088;宿題は大変ではありませんでした。
29102;宿題を忘れました。
29128;富士山は綺麗な山です。
29131;富士山を登るのは、君だ。
29139;寒いですが、外へ行きます。
29214;寿司は日本の有名な料理です。
29224;寿司を食べるのは、彼だ。
29227;封筒に手紙を入れます。
29235;専門は美術です。
29248;将来の事を考えています。
29264;将来、研究者になりたいです。
29272;小さいけど、重い。
29275;小さいパソコンが欲しいです。
29488;山でもみじを見ました。
29538;山田さんの奥さんは料理が上手です。
29539;山田さんの専門は経済です。
29540;山田さんの本はどれですか。この本ですか。
29542;「山田さんの電話番号を知っていますか。」
29544;山田さんはホアンさんに負けました。
29545;山田さんはユーモアあります。
29547;山田さんは会議室にいます。
29550;山田さんは日本語学校の先生です。
29551;山田さんは歌が上手です。
